Epoch,Image_Index,True_Label,Predicted_Label,Prediction_Probability
1,63,1.0,1.0,0.8114688396453857
1,64,0.0,0.0,0.48490700125694275
1,65,0.0,0.0,0.38889437913894653
1,66,0.0,1.0,0.6729663014411926
1,67,0.0,0.0,0.25087326765060425
1,68,0.0,0.0,0.4424009621143341
1,69,1.0,1.0,0.937561571598053
1,70,0.0,0.0,0.3524189591407776
1,71,1.0,1.0,0.8474969863891602
1,72,1.0,1.0,0.7694175839424133
1,73,1.0,1.0,0.7572389841079712
1,74,0.0,0.0,0.34696611762046814
1,75,1.0,1.0,0.9663153886795044
1,76,0.0,1.0,0.5880956649780273
1,77,1.0,1.0,0.8408738374710083
1,78,0.0,0.0,0.3646790087223053
1,79,1.0,1.0,0.7762628197669983
1,80,0.0,0.0,0.12594281136989594
1,81,1.0,1.0,0.9326613545417786
1,82,0.0,0.0,0.37052541971206665
1,83,1.0,1.0,0.9092925786972046
1,84,1.0,1.0,0.7565180063247681
1,85,1.0,1.0,0.9171835780143738
1,86,1.0,1.0,0.9038295149803162
1,87,0.0,0.0,0.3665708601474762
1,88,0.0,0.0,0.20026227831840515
1,89,1.0,1.0,0.9697255492210388
1,90,0.0,0.0,0.2046828269958496
1,91,1.0,1.0,0.9497784972190857
1,92,0.0,0.0,0.27928200364112854
1,93,1.0,1.0,0.8857941627502441
1,94,1.0,1.0,0.9582924246788025
1,95,1.0,1.0,0.9048447012901306
1,96,1.0,1.0,0.9757290482521057
1,97,1.0,1.0,0.9684497117996216
1,98,0.0,0.0,0.08911070972681046
1,99,0.0,0.0,0.07503213733434677
1,100,1.0,1.0,0.9207972884178162
1,101,1.0,1.0,0.5313505530357361
1,102,1.0,1.0,0.9792749285697937
1,103,0.0,0.0,0.11212800443172455
1,104,1.0,1.0,0.9126635193824768
1,105,0.0,0.0,0.10564807057380676
1,106,1.0,1.0,0.9220460653305054
1,107,1.0,1.0,0.9020731449127197
1,108,0.0,0.0,0.12046626955270767
1,109,0.0,0.0,0.12224274128675461
1,110,0.0,0.0,0.35643184185028076
1,111,0.0,0.0,0.05456935241818428
1,112,1.0,1.0,0.9614834785461426
1,113,1.0,1.0,0.8508471846580505
1,114,1.0,0.0,0.431800901889801
1,115,1.0,0.0,0.48129719495773315
1,116,1.0,1.0,0.9878759384155273
1,117,1.0,1.0,0.9231650829315186
1,118,0.0,0.0,0.07774151861667633
1,119,1.0,1.0,0.9908705353736877
1,120,0.0,0.0,0.02633141726255417
1,121,1.0,1.0,0.970008909702301
1,122,0.0,0.0,0.04140555113554001
1,123,0.0,0.0,0.11046554893255234
1,124,0.0,0.0,0.05202317610383034
1,125,0.0,0.0,0.11283545196056366
1,126,0.0,0.0,0.06732127815485
1,127,1.0,1.0,0.9754251837730408
1,128,1.0,1.0,0.9085602760314941
1,129,1.0,1.0,0.9781012535095215
1,130,1.0,1.0,0.9840264320373535
1,131,0.0,0.0,0.023158039897680283
1,132,0.0,0.0,0.1712159514427185
1,133,0.0,0.0,0.018782926723361015
1,134,1.0,1.0,0.9946734309196472
1,135,0.0,0.0,0.09011586755514145
1,136,0.0,0.0,0.07288346439599991
1,137,0.0,0.0,0.01252269558608532
1,138,0.0,0.0,0.09024348855018616
1,139,0.0,0.0,0.06854221969842911
1,140,1.0,1.0,0.9936093091964722
1,141,0.0,0.0,0.02316025085747242
1,142,0.0,0.0,0.024119937792420387
1,143,0.0,0.0,0.024869877845048904
1,144,1.0,1.0,0.9794871211051941
1,145,0.0,0.0,0.020302090793848038
1,146,1.0,1.0,0.9282584190368652
1,147,0.0,0.0,0.07088292390108109
1,148,0.0,0.0,0.016303090378642082
1,149,1.0,1.0,0.9904640913009644
1,150,0.0,0.0,0.03675822168588638
1,151,1.0,1.0,0.9946631193161011
1,152,0.0,0.0,0.012649980373680592
1,153,1.0,1.0,0.9608039259910583
1,154,1.0,1.0,0.8521299362182617
1,155,0.0,0.0,0.02722865715622902
1,156,0.0,0.0,0.023390064015984535
1,157,1.0,1.0,0.9607982039451599
1,158,1.0,1.0,0.9932327270507812
1,159,1.0,1.0,0.7592130303382874
1,160,0.0,0.0,0.03443901240825653
1,161,0.0,0.0,0.013606262393295765
1,162,1.0,0.0,0.2174450159072876
1,163,0.0,0.0,0.005769527517259121
1,164,0.0,0.0,0.012652963399887085
1,165,0.0,0.0,0.019961535930633545
1,166,1.0,1.0,0.9591835737228394
1,167,0.0,0.0,0.020457683131098747
1,168,1.0,1.0,0.6199493408203125
1,169,0.0,0.0,0.05968235433101654
1,170,1.0,1.0,0.9879152774810791
1,171,0.0,0.0,0.007863225415349007
1,172,0.0,0.0,0.01808464340865612
1,173,0.0,0.0,0.01481928676366806
1,174,0.0,0.0,0.11881444603204727
1,175,1.0,1.0,0.8559388518333435
1,176,1.0,1.0,0.9956367611885071
1,177,1.0,1.0,0.9789955019950867
1,178,1.0,1.0,0.9426712393760681
1,179,1.0,1.0,0.7485679984092712
1,180,1.0,1.0,0.9726117253303528
1,181,1.0,1.0,0.966809868812561
1,182,1.0,1.0,0.9656520485877991
1,183,0.0,0.0,0.04372066631913185
1,184,1.0,1.0,0.9812451601028442
1,185,0.0,0.0,0.013441989198327065
1,186,0.0,0.0,0.018959034234285355
1,187,1.0,1.0,0.9966698288917542
1,188,0.0,0.0,0.007175345905125141
1,189,0.0,0.0,0.03906633332371712
1,190,0.0,0.0,0.05701254680752754
1,191,1.0,1.0,0.5803718566894531
1,192,1.0,1.0,0.9849340915679932
1,193,1.0,1.0,0.9979419112205505
1,194,0.0,0.0,0.008138974197208881
1,195,0.0,0.0,0.06667011976242065
1,196,0.0,0.0,0.044379521161317825
1,197,1.0,1.0,0.9977426528930664
1,198,1.0,1.0,0.9983187913894653
1,199,0.0,0.0,0.009655555710196495
1,200,1.0,1.0,0.9798148274421692
1,201,1.0,1.0,0.8571181297302246
1,202,1.0,1.0,0.9986855387687683
1,203,0.0,0.0,0.0074215722270309925
1,204,1.0,1.0,0.98674076795578
1,205,0.0,0.0,0.014072747901082039
1,206,0.0,0.0,0.005589023698121309
1,207,1.0,1.0,0.9431539177894592
1,208,0.0,0.0,0.008500026538968086
1,209,0.0,0.0,0.01871149055659771
1,210,0.0,0.0,0.07827147096395493
1,211,0.0,0.0,0.018939686939120293
1,212,0.0,0.0,0.06142870709300041
1,213,1.0,1.0,0.9953357577323914
1,214,0.0,0.0,0.008784014731645584
1,215,0.0,0.0,0.013580967672169209
1,216,0.0,0.0,0.005394743289798498
1,217,1.0,1.0,0.946664035320282
1,218,1.0,1.0,0.8904334306716919
1,219,0.0,0.0,0.010771837085485458
1,220,1.0,1.0,0.9983717799186707
1,221,0.0,0.0,0.06269261240959167
1,222,0.0,0.0,0.010875550098717213
1,223,1.0,1.0,0.9787318706512451
1,224,1.0,1.0,0.9994159936904907
1,225,0.0,0.0,0.012043692171573639
1,226,0.0,0.0,0.014390429481863976
1,227,1.0,1.0,0.9952455163002014
1,228,1.0,1.0,0.999123752117157
1,229,1.0,1.0,0.9981606602668762
1,230,0.0,0.0,0.01437280885875225
1,231,1.0,1.0,0.9915004968643188
1,232,1.0,1.0,0.9597273468971252
1,233,0.0,0.0,0.02055591344833374
1,234,0.0,0.0,0.07774970680475235
1,235,0.0,0.0,0.007332879118621349
1,236,1.0,1.0,0.9994623064994812
1,237,0.0,0.0,0.01676969602704048
1,238,1.0,1.0,0.9993603825569153
1,239,0.0,0.0,0.019252058118581772
1,240,0.0,0.0,0.002851571422070265
1,241,0.0,0.0,0.00509965606033802
1,242,1.0,1.0,0.9479547739028931
1,243,0.0,0.0,0.0051237973384559155
1,244,0.0,0.0,0.002901511499658227
1,245,0.0,0.0,0.009497888386249542
1,246,1.0,1.0,0.9978285431861877
1,247,1.0,1.0,0.9977777600288391
1,248,0.0,0.0,0.023655422031879425
1,249,0.0,0.0,0.004603399429470301
1,250,1.0,1.0,0.9990474581718445
1,251,0.0,0.0,0.007143543101847172
1,252,1.0,1.0,0.9997044205665588
1,253,0.0,1.0,0.506470263004303
1,254,0.0,0.0,0.014296292327344418
1,255,1.0,1.0,0.9898766875267029
1,256,1.0,1.0,0.9990870952606201
1,257,0.0,0.0,0.17745959758758545
1,258,0.0,0.0,0.0024948297068476677
1,259,0.0,0.0,0.01699395850300789
1,260,1.0,1.0,0.9872598648071289
1,261,1.0,1.0,0.9632413387298584
1,262,1.0,1.0,0.9994115829467773
1,263,1.0,1.0,0.999459445476532
1,264,0.0,0.0,0.006046166643500328
1,265,1.0,1.0,0.9977995753288269
1,266,0.0,0.0,0.0017203440656885505
1,267,1.0,1.0,0.9992387294769287
1,268,1.0,1.0,0.9960200190544128
1,269,1.0,1.0,0.9876658916473389
1,270,0.0,0.0,0.017653118818998337
1,271,1.0,1.0,0.9778117537498474
1,272,0.0,0.0,0.0035582848358899355
1,273,1.0,1.0,0.9914574027061462
1,274,0.0,0.0,0.004181902389973402
1,275,1.0,1.0,0.9996861219406128
1,276,0.0,0.0,0.005278118420392275
1,277,1.0,1.0,0.5799896121025085
1,278,0.0,0.0,0.4706898331642151
1,279,1.0,1.0,0.9860259890556335
1,280,1.0,1.0,0.8910976648330688
1,281,0.0,0.0,0.01407434232532978
1,282,1.0,1.0,0.9995531439781189
1,283,0.0,0.0,0.004692842718213797
1,284,1.0,1.0,0.9996291399002075
1,285,1.0,1.0,0.9976467490196228
1,286,1.0,1.0,0.9995020627975464
1,287,0.0,0.0,0.0030314759351313114
1,288,0.0,0.0,0.003054826520383358
1,289,1.0,1.0,0.9994254112243652
1,290,0.0,0.0,0.0019504822557792068
1,291,0.0,0.0,0.005233084317296743
1,292,0.0,0.0,0.03720781207084656
1,293,1.0,1.0,0.9995428323745728
1,294,0.0,0.0,0.016829149797558784
1,295,0.0,0.0,0.0012088196817785501
1,296,1.0,1.0,0.9994914531707764
1,297,0.0,0.0,0.029554225504398346
1,298,1.0,1.0,0.9986010193824768
1,299,1.0,1.0,0.990066647529602
1,300,1.0,1.0,0.9961681962013245
1,301,1.0,1.0,0.9886438846588135
1,302,1.0,1.0,0.9989354014396667
1,303,1.0,1.0,0.9987032413482666
1,304,0.0,0.0,0.009447326883673668
1,305,0.0,0.0,0.003218423342332244
1,306,0.0,0.0,0.001571740722283721
1,307,1.0,1.0,0.9998156428337097
1,308,1.0,1.0,0.9987579584121704
1,309,1.0,1.0,0.9998037219047546
1,310,1.0,1.0,0.9940675497055054
1,311,1.0,1.0,0.9992660880088806
1,312,1.0,1.0,0.9996410608291626
1,313,1.0,1.0,0.8228482007980347
1,314,1.0,1.0,0.9966995120048523
1,315,0.0,0.0,0.0018530047964304686
1,316,0.0,0.0,0.027052542194724083
1,317,0.0,0.0,0.0009757450316101313
1,318,0.0,0.0,0.0034228276927024126
1,319,0.0,0.0,0.021432047709822655
1,320,0.0,0.0,0.0015569748356938362
1,321,1.0,1.0,0.9867857098579407
1,322,1.0,1.0,0.9983065128326416
1,323,1.0,1.0,0.9995312690734863
1,324,0.0,0.0,0.012161104939877987
1,325,0.0,0.0,0.04720374569296837
1,326,1.0,1.0,0.9993999004364014
1,327,0.0,0.0,0.0021402437705546618
1,328,0.0,0.0,0.01499982550740242
1,329,0.0,0.0,0.005293300841003656
1,330,0.0,0.0,0.002479255897924304
1,331,1.0,1.0,0.9996473789215088
1,332,1.0,1.0,0.998404324054718
1,333,1.0,1.0,0.9995063543319702
1,334,0.0,0.0,0.05822449550032616
1,335,1.0,1.0,0.999834418296814
1,336,1.0,1.0,0.9992188215255737
1,337,0.0,0.0,0.019820913672447205
1,338,1.0,1.0,0.9997969269752502
1,339,1.0,1.0,0.9997485280036926
1,340,0.0,0.0,0.016438543796539307
1,341,0.0,0.0,0.004280268680304289
1,342,1.0,1.0,0.9987700581550598
1,343,0.0,0.0,0.0006602586945518851
1,344,0.0,0.0,0.006331516429781914
1,345,1.0,1.0,0.9992652535438538
1,346,0.0,0.0,0.016626521944999695
1,347,1.0,1.0,0.9998196959495544
1,348,1.0,1.0,0.9985176920890808
1,349,0.0,0.0,0.0009038002463057637
1,350,0.0,0.0,0.0008277852321043611
1,351,0.0,0.0,0.0011260707397013903
1,352,0.0,0.0,0.003588744904845953
1,353,0.0,0.0,0.031281907111406326
1,354,1.0,1.0,0.8062604665756226
1,355,0.0,0.0,0.0013062572106719017
1,356,1.0,1.0,0.9996471405029297
1,357,1.0,1.0,0.9997276663780212
1,358,0.0,0.0,0.0014805919490754604
1,359,1.0,1.0,0.9935374855995178
1,360,0.0,0.0,0.11184834688901901
1,361,1.0,1.0,0.9902565479278564
1,362,0.0,0.0,0.06624744087457657
1,363,0.0,0.0,0.0025890441611409187
1,364,1.0,1.0,0.9987266659736633
1,365,0.0,0.0,0.023159435018897057
1,366,0.0,0.0,0.001131729339249432
1,367,1.0,1.0,0.9991852641105652
1,368,1.0,1.0,0.9996861219406128
1,369,1.0,1.0,0.9995410442352295
1,370,1.0,1.0,0.9996778964996338
1,371,0.0,0.0,0.0017593069933354855
1,372,1.0,1.0,0.9998502731323242
1,373,0.0,0.0,0.01972353085875511
1,374,0.0,1.0,0.9497343301773071
1,375,1.0,1.0,0.9998617172241211
1,376,1.0,1.0,0.9997931122779846
1,377,0.0,0.0,0.0024121729657053947
1,378,0.0,0.0,0.0008573494851589203
1,379,1.0,1.0,0.5348801612854004
1,380,1.0,1.0,0.9232805967330933
1,381,0.0,0.0,0.0003001340664923191
1,382,0.0,0.0,0.0006630006246268749
1,383,0.0,0.0,0.0007257854449562728
1,384,1.0,1.0,0.9981765747070312
1,385,0.0,0.0,0.3555833399295807
1,386,1.0,1.0,0.9997673630714417
1,387,1.0,1.0,0.996985137462616
1,388,0.0,0.0,0.002809765748679638
1,389,1.0,1.0,0.9998788833618164
1,390,0.0,0.0,0.0010415760334581137
1,391,1.0,1.0,0.9998356103897095
1,392,0.0,0.0,0.00029074985650368035
1,393,0.0,0.0,0.002125775208696723
1,394,1.0,1.0,0.9949133396148682
1,395,0.0,0.0,0.0039466735906898975
1,396,0.0,0.0,0.0035507541615515947
1,397,0.0,0.0,0.005569386295974255
1,398,0.0,0.0,0.005522567313164473
1,399,0.0,0.0,0.00021222399664111435
1,400,1.0,1.0,0.9988675117492676
1,401,1.0,1.0,0.9997166991233826
1,402,0.0,1.0,0.9948779344558716
1,403,0.0,0.0,0.0006620525382459164
1,404,0.0,0.0,0.00062454619910568
1,405,1.0,1.0,0.9986621141433716
1,406,1.0,1.0,0.9998254179954529
1,407,1.0,1.0,0.9998342990875244
1,408,1.0,1.0,0.9997313618659973
1,409,0.0,0.0,0.0008357135229744017
1,410,0.0,0.0,0.005686197895556688
1,411,0.0,0.0,0.00032244386966340244
1,412,0.0,0.0,0.0005396331544034183
1,413,0.0,0.0,0.0004282945883460343
1,414,1.0,1.0,0.9995020627975464
1,415,1.0,1.0,0.9955599308013916
1,416,1.0,0.0,0.48450762033462524
1,417,0.0,0.0,0.004524701740592718
1,418,0.0,0.0,0.0005692265694960952
1,419,0.0,0.0,0.005445580463856459
1,420,0.0,0.0,0.0003282379766460508
1,421,0.0,0.0,0.001153389224782586
1,422,0.0,0.0,0.002421695739030838
1,423,0.0,0.0,0.0011031490284949541
1,424,1.0,0.0,0.20496325194835663
1,425,0.0,0.0,0.0008918333915062249
1,426,0.0,0.0,0.0022993970196694136
1,427,1.0,1.0,0.5483304858207703
1,428,0.0,0.0,0.000220256217289716
1,429,0.0,0.0,0.15482836961746216
1,430,1.0,1.0,0.9988717436790466
1,431,1.0,1.0,0.9998290538787842
1,432,0.0,0.0,0.0017078560777008533
1,433,1.0,1.0,0.982873260974884
1,434,1.0,1.0,0.9944506883621216
1,435,1.0,1.0,0.9997983574867249
1,436,0.0,0.0,0.0012785808648914099
1,437,1.0,1.0,0.7616047263145447
1,438,1.0,1.0,0.9996167421340942
1,439,1.0,1.0,0.9997870326042175
1,440,1.0,1.0,0.936816394329071
1,441,1.0,1.0,0.9901600480079651
1,442,1.0,1.0,0.9997056126594543
1,443,1.0,1.0,0.9994989633560181
1,444,0.0,0.0,0.0025733928196132183
1,445,1.0,1.0,0.9988755583763123
1,446,1.0,1.0,0.9992586970329285
1,447,0.0,0.0,0.001328678335994482
1,448,0.0,0.0,0.0005261913756839931
1,449,0.0,0.0,0.0004765660560224205
1,450,1.0,1.0,0.9996716976165771
1,451,1.0,1.0,0.9994331002235413
1,452,1.0,1.0,0.9997730851173401
1,453,1.0,1.0,0.9706792235374451
1,454,1.0,1.0,0.932974636554718
1,455,1.0,1.0,0.9995635151863098
1,456,1.0,1.0,0.9997177720069885
1,457,1.0,1.0,0.999339759349823
1,458,1.0,1.0,0.9997246861457825
1,459,1.0,1.0,0.9934271574020386
1,460,0.0,0.0,0.002064912114292383
1,461,1.0,1.0,0.9976990818977356
1,462,1.0,1.0,0.9952672719955444
1,463,0.0,0.0,0.0003336682275403291
1,464,0.0,0.0,0.005630163475871086
1,465,0.0,0.0,0.00045338663039729
1,466,1.0,1.0,0.9992788434028625
1,467,1.0,1.0,0.9994977712631226
1,468,1.0,1.0,0.999811589717865
1,469,0.0,0.0,0.009601786732673645
1,470,1.0,1.0,0.9991833567619324
1,471,1.0,1.0,0.5235874652862549
1,472,0.0,0.0,0.001774192089214921
1,473,1.0,1.0,0.99979168176651
1,474,0.0,0.0,0.0018021537689492106
1,475,1.0,1.0,0.852340579032898
1,476,0.0,0.0,0.004358992911875248
1,477,1.0,1.0,0.5251205563545227
1,478,1.0,0.0,0.10509795695543289
1,479,1.0,1.0,0.9966625571250916
1,480,0.0,0.0,0.005867565982043743
1,481,0.0,0.0,0.0004885742673650384
1,482,0.0,0.0,0.020459331572055817
1,483,1.0,1.0,0.9983119964599609
1,484,1.0,1.0,0.9992444515228271
1,485,0.0,0.0,0.0010315399849787354
1,486,0.0,0.0,0.0009737631771713495
1,487,0.0,0.0,0.00039159803418442607
1,488,0.0,0.0,0.0003742481057997793
1,489,0.0,0.0,0.00047191625344567
1,490,1.0,1.0,0.9997479319572449
1,491,0.0,0.0,0.0009557005250826478
1,492,1.0,1.0,0.9986473917961121
1,493,0.0,0.0,0.0003325148718431592
1,494,1.0,1.0,0.9537084698677063
1,495,1.0,1.0,0.9997305274009705
1,496,1.0,1.0,0.9998772144317627
1,497,1.0,1.0,0.9994632601737976
1,498,0.0,0.0,0.0010300757130607963
1,499,1.0,1.0,0.999757707118988
1,500,1.0,1.0,0.9962642788887024
1,501,0.0,0.0,0.07902026176452637
1,502,1.0,1.0,0.9974024891853333
1,503,0.0,0.0,0.0016795826377347112
1,504,0.0,0.0,0.0003573730937205255
1,505,1.0,1.0,0.9996852874755859
1,506,1.0,1.0,0.999695897102356
1,507,1.0,1.0,0.9997033476829529
1,508,0.0,0.0,0.00022117543267086148
1,509,1.0,1.0,0.9987506866455078
1,510,1.0,1.0,0.9990816116333008
1,511,0.0,0.0,0.000978686148300767
1,512,1.0,1.0,0.9998750686645508
1,513,1.0,1.0,0.9999105930328369
1,514,0.0,0.0,0.0012714795302599669
1,515,1.0,1.0,0.9996254444122314
1,516,1.0,1.0,0.9998804330825806
1,517,1.0,1.0,0.9997881054878235
1,518,0.0,0.0,0.01112870592623949
1,519,1.0,1.0,0.9998310804367065
1,520,0.0,0.0,0.0013400299940258265
1,521,0.0,0.0,0.0006891299854032695
1,522,0.0,0.0,0.0013949257554486394
1,523,0.0,0.0,0.0011409362778067589
1,524,0.0,0.0,0.0026411577127873898
1,525,1.0,1.0,0.9999055862426758
1,526,0.0,0.0,0.0008067894959822297
1,527,0.0,0.0,0.003061713417991996
1,528,1.0,1.0,0.9999027252197266
1,529,1.0,1.0,0.9997501969337463
1,530,1.0,1.0,0.9993671774864197
1,531,0.0,0.0,0.039738450199365616
1,532,0.0,0.0,0.05217766761779785
1,533,0.0,0.0,0.0014641309389844537
1,534,1.0,1.0,0.9960422515869141
1,535,0.0,0.0,0.01267289463430643
1,536,0.0,0.0,0.005042968317866325
1,537,0.0,0.0,0.012213699519634247
1,538,1.0,1.0,0.9994444251060486
1,539,1.0,1.0,0.9987273812294006
1,540,1.0,1.0,0.9985414743423462
1,541,0.0,0.0,0.0056191012263298035
1,542,0.0,0.0,0.00646798312664032
1,543,0.0,0.0,0.003241384867578745
1,544,1.0,1.0,0.9996490478515625
1,545,1.0,1.0,0.9997586607933044
1,546,0.0,0.0,0.002778940834105015
1,547,1.0,1.0,0.9998310804367065
1,548,1.0,1.0,0.9999240636825562
1,549,1.0,1.0,0.8087693452835083
1,550,0.0,0.0,0.00089538365136832
1,551,1.0,1.0,0.9998335838317871
1,552,0.0,0.0,0.00545082800090313
1,553,1.0,1.0,0.9986047148704529
1,554,0.0,0.0,0.0017565456219017506
1,555,0.0,0.0,0.0016233579954132438
1,556,0.0,0.0,0.0013537605991587043
1,557,0.0,0.0,0.0017823930829763412
1,558,0.0,0.0,0.16923750936985016
1,559,0.0,0.0,0.007080805487930775
1,560,0.0,0.0,0.00492818932980299
1,561,0.0,0.0,0.28028231859207153
1,562,0.0,0.0,0.07970387488603592
1,563,1.0,1.0,0.9998212456703186
1,564,0.0,0.0,0.10609491914510727
1,565,1.0,1.0,0.998363196849823
1,566,1.0,1.0,0.9999438524246216
1,567,1.0,1.0,0.9995625615119934
1,568,1.0,1.0,0.9998481273651123
1,569,1.0,1.0,0.9999005794525146
1,570,1.0,1.0,0.9724440574645996
1,571,0.0,0.0,0.0035577830858528614
1,572,0.0,0.0,0.48666247725486755
1,573,1.0,1.0,0.9994829893112183
1,574,1.0,1.0,0.9998070597648621
1,575,0.0,0.0,0.0035266459453850985
1,576,1.0,1.0,0.9996082186698914
1,577,1.0,1.0,0.9999023675918579
1,578,0.0,0.0,0.0035218382254242897
1,579,1.0,1.0,0.999047577381134
1,580,1.0,1.0,0.9998784065246582
1,581,0.0,0.0,0.004772718995809555
1,582,1.0,1.0,0.9934704303741455
1,583,1.0,1.0,0.9998183846473694
1,584,0.0,0.0,0.005546920467168093
1,585,0.0,0.0,0.04492677375674248
1,586,1.0,1.0,0.9999395608901978
1,587,0.0,1.0,0.6917291879653931
1,588,1.0,1.0,0.9999091625213623
1,589,1.0,1.0,0.999174177646637
1,590,0.0,0.0,0.004412932321429253
1,591,0.0,0.0,0.058491725474596024
1,592,1.0,1.0,0.9995941519737244
1,593,0.0,0.0,0.004931660834699869
1,594,1.0,1.0,0.9998617172241211
1,595,1.0,1.0,0.9963207244873047
1,596,0.0,1.0,0.6591407656669617
1,597,0.0,0.0,0.37158238887786865
1,598,0.0,0.0,0.0006549216341227293
1,599,0.0,0.0,0.058467067778110504
1,600,1.0,1.0,0.99964439868927
1,601,1.0,1.0,0.99991774559021
1,602,1.0,1.0,0.9998164772987366
1,603,1.0,1.0,0.9991558790206909
1,604,0.0,0.0,0.24840429425239563
1,605,0.0,0.0,0.01128444541245699
1,606,1.0,1.0,0.9999033212661743
1,607,1.0,1.0,0.9999254941940308
1,608,0.0,0.0,0.0005651083774864674
1,609,1.0,1.0,0.9997430443763733
1,610,1.0,1.0,0.9999290704727173
1,611,0.0,0.0,0.0015149983810260892
1,612,0.0,0.0,0.012116282247006893
1,613,0.0,0.0,0.42408832907676697
1,614,0.0,0.0,0.0819268450140953
1,615,0.0,0.0,0.0014922822592779994
1,616,0.0,0.0,0.17405234277248383
1,617,1.0,1.0,0.9998348951339722
1,618,1.0,1.0,0.9990208148956299
1,619,0.0,0.0,0.001837923307903111
1,620,0.0,0.0,0.06001319736242294
1,621,0.0,0.0,0.008143255487084389
1,622,1.0,1.0,0.9999148845672607
1,623,1.0,1.0,0.999792754650116
1,624,0.0,0.0,0.0410408079624176
1,625,0.0,0.0,0.001297695329412818
1,626,0.0,0.0,0.007821089588105679
1,627,0.0,0.0,0.045309439301490784
1,628,1.0,1.0,0.9996613264083862
1,629,0.0,0.0,0.0007287546177394688
1,630,1.0,1.0,0.9994751811027527
1,631,0.0,0.0,0.09537440538406372
1,632,0.0,0.0,0.03276161849498749
1,633,1.0,1.0,0.9968051910400391
1,634,0.0,0.0,0.027193373069167137
1,635,0.0,0.0,0.0006854417151771486
1,636,0.0,0.0,0.08191248774528503
1,637,1.0,1.0,0.9999206066131592
1,638,0.0,0.0,0.00041911975131370127
1,639,0.0,0.0,0.012672028504312038
1,640,1.0,1.0,0.9998047947883606
1,641,0.0,0.0,0.00016079093620646745
1,642,1.0,1.0,0.9899498224258423
1,643,0.0,0.0,0.02190989814698696
1,644,1.0,1.0,0.9997658133506775
1,645,0.0,0.0,0.00026313794660381973
1,646,1.0,1.0,0.9991642236709595
1,647,0.0,0.0,0.001228530309163034
1,648,0.0,0.0,0.018446868285536766
1,649,0.0,0.0,0.0028218573424965143
1,650,0.0,0.0,0.22610841691493988
1,651,1.0,1.0,0.9998866319656372
1,652,1.0,1.0,0.999305009841919
1,653,1.0,1.0,0.9991565942764282
1,654,0.0,0.0,0.004018699284642935
1,655,1.0,1.0,0.997919499874115
1,656,1.0,1.0,0.9998470544815063
1,657,1.0,1.0,0.9991662502288818
1,658,1.0,1.0,0.9959943294525146
1,659,1.0,1.0,0.9997115731239319
1,660,0.0,0.0,0.0006319929379969835
