Epoch,Phase,Image_Index,True_Label,Predicted_Label,Prediction_Probability
1,test,48,0.0,0.0,0.08828909695148468
1,test,49,0.0,0.0,0.00016055942978709936
1,test,50,0.0,0.0,0.0006513672415167093
1,test,51,0.0,0.0,0.001884149620309472
1,test,52,0.0,0.0,1.0225479854852892e-05
1,test,53,0.0,1.0,0.5507147908210754
1,test,54,0.0,0.0,6.160150860523572e-06
1,test,55,0.0,0.0,0.00010195461800321937
1,test,56,0.0,0.0,0.0007508425624109805
1,test,57,0.0,0.0,5.710046025342308e-05
1,test,58,0.0,0.0,0.00022726536553818733
1,test,59,0.0,0.0,0.0003321274125482887
1,test,60,0.0,0.0,0.00020280512399040163
1,test,61,0.0,0.0,0.00011503250425448641
1,test,62,0.0,0.0,0.0003298799565527588
1,test,63,0.0,0.0,0.48670387268066406
1,test,64,0.0,0.0,0.0018620898481458426
1,test,65,0.0,0.0,2.0076051441719756e-05
1,test,66,0.0,0.0,0.32827138900756836
1,test,67,0.0,0.0,0.00010772088717203587
1,test,68,0.0,0.0,0.038106534630060196
1,test,69,0.0,0.0,3.733356425072998e-05
1,test,70,0.0,1.0,0.716630220413208
1,test,71,0.0,0.0,0.028194282203912735
1,test,72,0.0,0.0,3.0921575671527535e-05
1,test,73,0.0,0.0,2.925509943452198e-05
1,test,74,0.0,0.0,4.9745431169867516e-06
1,test,75,0.0,0.0,0.001496718148700893
1,test,76,0.0,0.0,1.804089333745651e-05
1,test,77,0.0,0.0,1.8561338947620243e-05
1,test,78,0.0,0.0,0.00010872550774365664
1,test,79,0.0,0.0,0.0034722480922937393
1,test,80,0.0,0.0,0.0004558105720207095
1,test,81,0.0,0.0,0.00029787211678922176
1,test,82,0.0,0.0,0.00017346855020150542
1,test,83,0.0,0.0,0.0006407934706658125
1,test,84,0.0,0.0,0.00112216267734766
1,test,85,0.0,0.0,0.00990239717066288
1,test,86,0.0,1.0,0.5198567509651184
1,test,87,0.0,0.0,0.0001290095824515447
1,test,88,0.0,0.0,3.990655386587605e-05
1,test,89,0.0,0.0,0.0001925061224028468
1,test,90,0.0,1.0,0.9974579215049744
1,test,91,0.0,0.0,1.0412906704004854e-05
1,test,92,0.0,0.0,0.00021265484974719584
1,test,93,0.0,0.0,0.00018112754332832992
1,test,94,0.0,0.0,1.4499883945973124e-05
1,test,95,0.0,0.0,8.601037734479178e-06
1,test,96,0.0,0.0,0.01710682362318039
1,test,97,0.0,0.0,7.263610314112157e-05
1,test,98,0.0,0.0,0.00010412214760435745
1,test,99,0.0,0.0,0.0019307524198666215
1,test,100,0.0,0.0,2.7567850338527933e-05
1,test,101,0.0,0.0,0.00010770896187750623
1,test,102,0.0,0.0,0.01227065734565258
1,test,103,0.0,0.0,0.0011540364939719439
1,test,104,0.0,0.0,0.004366194363683462
1,test,105,0.0,0.0,0.010190713219344616
1,test,106,0.0,0.0,9.879791832645424e-06
1,test,107,0.0,0.0,6.918910366948694e-05
1,test,108,0.0,0.0,9.55081941356184e-06
1,test,109,0.0,0.0,4.4899115891894326e-06
1,test,110,0.0,0.0,0.09693847596645355
1,test,111,0.0,0.0,0.00010078673949465156
1,test,112,0.0,0.0,0.005182052496820688
1,test,113,0.0,0.0,0.004054578952491283
1,test,114,0.0,0.0,0.02220546454191208
1,test,115,0.0,0.0,0.0002658434968907386
1,test,116,0.0,0.0,0.0020513839554041624
1,test,117,0.0,0.0,4.9166777898790315e-05
1,test,118,0.0,0.0,0.00035488317371346056
1,test,119,0.0,0.0,0.003152288729324937
1,test,120,0.0,0.0,0.00012038361455779523
1,test,121,0.0,0.0,0.0007056220201775432
1,test,122,0.0,0.0,9.820198465604335e-05
1,test,123,0.0,0.0,0.001166464644484222
1,test,124,0.0,0.0,1.7123178622568958e-05
1,test,125,0.0,0.0,0.00019924240768887103
1,test,126,0.0,0.0,1.2997630619793199e-05
1,test,127,0.0,0.0,8.665758650749922e-05
1,test,128,0.0,0.0,0.015637915581464767
1,test,129,0.0,0.0,0.003596576629206538
1,test,130,0.0,0.0,0.00015596079174429178
1,test,131,0.0,1.0,0.8885929584503174
1,test,132,0.0,0.0,0.00012707636051345617
1,test,133,0.0,0.0,0.0018411742057651281
1,test,134,0.0,0.0,4.89596777697443e-06
1,test,135,0.0,1.0,0.6262133121490479
1,test,136,0.0,0.0,0.07894518226385117
1,test,137,0.0,0.0,7.773258403176442e-06
1,test,138,0.0,0.0,4.577027721097693e-05
1,test,139,0.0,0.0,2.922041630881722e-06
1,test,140,0.0,0.0,2.2593872927245684e-05
1,test,141,0.0,0.0,6.107818626333028e-05
1,test,142,0.0,0.0,0.000378786469809711
1,test,143,0.0,0.0,0.0017429679865017533
1,test,144,0.0,0.0,0.4544019103050232
1,test,145,0.0,0.0,2.6132587663596496e-05
1,test,146,0.0,0.0,2.7724432584363967e-05
1,test,147,0.0,0.0,2.5310386263299733e-05
1,test,148,0.0,0.0,0.0002627832000143826
1,test,149,0.0,0.0,0.000562981644179672
1,test,150,0.0,0.0,0.003326382488012314
1,test,151,0.0,0.0,6.041398592060432e-05
1,test,152,0.0,0.0,0.00024270909489132464
1,test,153,0.0,1.0,0.5844125747680664
1,test,154,0.0,0.0,0.04539107903838158
1,test,155,0.0,0.0,2.79428295471007e-05
1,test,156,0.0,0.0,1.634307045605965e-05
1,test,157,0.0,0.0,1.6632424376439303e-05
1,test,158,0.0,0.0,0.0006753751076757908
1,test,159,0.0,0.0,0.0002576524275355041
1,test,160,0.0,0.0,5.16847321705427e-05
1,test,161,0.0,0.0,0.0021017773542553186
1,test,162,0.0,0.0,8.400941442232579e-05
1,test,163,0.0,0.0,1.0155750715057366e-05
1,test,164,0.0,0.0,4.1025552491191775e-05
1,test,165,0.0,0.0,0.0007436518208123744
1,test,166,0.0,0.0,0.00010692875366657972
1,test,167,0.0,0.0,0.0010226877639070153
1,test,168,0.0,0.0,0.11805662512779236
1,test,169,0.0,0.0,2.88497449218994e-05
1,test,170,0.0,0.0,9.214842430083081e-05
1,test,171,0.0,0.0,0.0005514916847459972
1,test,172,0.0,0.0,0.0001760924787959084
1,test,173,0.0,0.0,4.178311428404413e-06
1,test,174,0.0,0.0,2.8798149287467822e-05
1,test,175,0.0,0.0,0.0003451604279689491
1,test,176,0.0,0.0,0.00015971077664289623
1,test,177,0.0,0.0,2.9501927201636136e-05
1,test,178,0.0,0.0,1.4861266208754387e-05
1,test,179,0.0,0.0,0.005857645068317652
1,test,180,0.0,0.0,0.05197012051939964
1,test,181,0.0,0.0,0.01774069480597973
1,test,182,0.0,0.0,5.175799287826521e-06
1,test,183,0.0,0.0,4.234898369759321e-05
1,test,184,0.0,0.0,0.002162315882742405
1,test,185,0.0,0.0,0.00014912728511262685
1,test,186,0.0,0.0,0.0013224310241639614
1,test,187,0.0,0.0,0.0001680592686170712
1,test,188,0.0,0.0,4.630903731595026e-06
1,test,189,0.0,0.0,0.15144020318984985
1,test,190,0.0,0.0,0.002311596879735589
1,test,191,0.0,0.0,0.00012011747458018363
1,test,192,0.0,0.0,0.00012084526679245755
1,test,193,0.0,1.0,0.9315162897109985
1,test,194,0.0,0.0,0.027257677167654037
1,test,195,0.0,0.0,0.0007914573070593178
1,test,196,0.0,0.0,4.359812373877503e-05
1,test,197,0.0,0.0,0.00015363168495241553
1,test,198,0.0,0.0,8.252669431385584e-06
1,test,199,0.0,0.0,0.03377611190080643
1,test,200,0.0,0.0,0.003956796135753393
1,test,201,0.0,0.0,0.0002974144008476287
1,test,202,0.0,0.0,0.0016759750433266163
1,test,203,0.0,0.0,2.5074728910112754e-05
1,test,204,0.0,0.0,1.684570815996267e-05
1,test,205,0.0,0.0,4.156747672823258e-05
1,test,206,0.0,0.0,0.0013353913091123104
1,test,207,0.0,0.0,5.508459798875265e-05
1,test,208,0.0,0.0,8.424808765994385e-05
1,test,209,0.0,0.0,4.3881635065190494e-05
1,test,210,0.0,0.0,0.0007592099718749523
1,test,211,0.0,0.0,0.0533323772251606
1,test,212,0.0,0.0,1.7449028746341355e-05
1,test,213,0.0,0.0,6.168198979139561e-06
1,test,214,0.0,0.0,0.00033051552600227296
1,test,215,0.0,1.0,0.9287489056587219
1,test,216,0.0,0.0,4.7668461775174364e-05
1,test,217,0.0,0.0,0.1903046816587448
1,test,218,0.0,0.0,0.004698425997048616
1,test,219,0.0,0.0,5.6859162214095704e-06
1,test,220,0.0,0.0,0.00951056182384491
1,test,221,0.0,1.0,0.7421638369560242
1,test,222,0.0,0.0,4.754675956064602e-06
1,test,223,0.0,0.0,0.19012100994586945
1,test,224,0.0,0.0,0.00016096812032628804
1,test,225,0.0,0.0,0.00024825092987157404
1,test,226,0.0,0.0,0.00015074280963744968
1,test,227,0.0,0.0,0.0017464811680838466
1,test,228,0.0,0.0,0.0028078448958694935
1,test,229,0.0,0.0,0.0001347472716588527
1,test,230,0.0,0.0,0.00036010172334499657
1,test,231,0.0,0.0,9.699472684587818e-06
1,test,232,0.0,0.0,0.0003510391397867352
1,test,233,0.0,0.0,3.3392047953384463e-06
1,test,234,0.0,0.0,2.915494769695215e-05
1,test,235,0.0,0.0,6.620310614380287e-06
1,test,236,0.0,0.0,0.00013817554281558841
1,test,237,0.0,0.0,0.013159745372831821
1,test,238,0.0,0.0,0.00018334892229177058
1,test,239,0.0,0.0,4.317963612265885e-05
1,test,240,0.0,0.0,0.0004858951724600047
1,test,241,0.0,0.0,0.00030466675525531173
1,test,242,0.0,0.0,2.098263576044701e-05
1,test,243,0.0,0.0,0.011881997808814049
1,test,244,0.0,0.0,0.0077914884313941
1,test,245,0.0,1.0,0.5845698714256287
1,test,246,0.0,0.0,1.8811982954503037e-05
1,test,247,0.0,0.0,2.5927545721060596e-05
1,test,248,0.0,0.0,2.6975192668032832e-05
1,test,249,0.0,1.0,0.5800000429153442
1,test,250,0.0,0.0,9.576795127941296e-05
1,test,251,0.0,0.0,0.0005228205118328333
1,test,252,0.0,0.0,0.00010381144238635898
1,test,253,0.0,0.0,5.9821952163474634e-05
1,test,254,0.0,0.0,1.7808572010835633e-05
1,test,255,0.0,0.0,2.0840230718022212e-05
1,test,256,0.0,0.0,0.00046781764831393957
1,test,257,0.0,0.0,3.77967553504277e-05
1,test,258,0.0,0.0,0.0023505925200879574
1,test,259,0.0,0.0,8.956994861364365e-05
1,test,260,0.0,0.0,2.1360399387049256e-06
1,test,261,0.0,0.0,0.011885339394211769
1,test,262,0.0,0.0,0.00011553928925422952
1,test,263,0.0,0.0,4.4971457100473344e-05
1,test,264,0.0,0.0,7.974271284183487e-05
1,test,265,0.0,0.0,0.0007897550240159035
1,test,266,0.0,0.0,0.00026654903194867074
1,test,267,0.0,0.0,2.2162583263707347e-05
1,test,268,0.0,0.0,0.07888684421777725
1,test,269,0.0,0.0,1.1982878277194686e-05
1,test,270,0.0,0.0,2.7900252462131903e-05
1,test,271,0.0,0.0,0.0001582260592840612
1,test,272,0.0,0.0,1.8286253180122003e-05
1,test,273,0.0,0.0,0.00013549250434152782
1,test,274,0.0,0.0,0.00017004841356538236
1,test,275,0.0,0.0,9.771223267307505e-05
1,test,276,0.0,0.0,0.0011155982501804829
1,test,277,0.0,0.0,0.0007661121198907495
1,test,278,0.0,0.0,0.002286578295752406
1,test,279,0.0,0.0,1.785911626939196e-05
1,test,280,0.0,0.0,4.5282853534445167e-05
1,test,281,0.0,0.0,0.0006370983319357038
1,test,282,0.0,0.0,0.10589607805013657
1,test,283,0.0,0.0,8.672066178405657e-05
1,test,284,0.0,0.0,1.6305613826261833e-05
1,test,285,0.0,0.0,5.8137164160143584e-05
1,test,286,0.0,0.0,0.0005114928353577852
1,test,287,0.0,0.0,0.07982997596263885
1,test,288,0.0,0.0,6.425205356208608e-05
1,test,289,0.0,0.0,4.931126022711396e-05
1,test,290,0.0,0.0,5.276523552311119e-06
1,test,291,0.0,0.0,0.007941070012748241
1,test,292,0.0,0.0,7.17596776667051e-05
1,test,293,0.0,0.0,0.0010019219480454922
1,test,294,0.0,0.0,0.2212481051683426
1,test,295,0.0,0.0,8.561460708733648e-05
1,test,296,0.0,0.0,4.1343992052134126e-05
1,test,297,0.0,0.0,0.0017175473039969802
1,test,298,0.0,0.0,2.8633485271711834e-05
1,test,299,0.0,1.0,0.7025768756866455
1,test,300,0.0,0.0,1.0175032002734952e-05
1,test,301,0.0,0.0,0.08395972847938538
1,test,302,0.0,0.0,5.1099283155053854e-05
1,test,303,0.0,0.0,0.0050353799015283585
1,test,304,0.0,0.0,9.33174760575639e-06
1,test,305,0.0,0.0,0.00019445350335445255
1,test,306,0.0,0.0,8.280217298306525e-05
1,test,307,0.0,0.0,0.00048741043428890407
1,test,308,0.0,0.0,0.00024707711418159306
1,test,309,0.0,0.0,4.4308315409580246e-05
1,test,310,0.0,1.0,0.8425756096839905
1,test,311,0.0,0.0,5.852615140611306e-05
1,test,312,0.0,0.0,0.004126301966607571
1,test,313,0.0,0.0,0.00011027427535736933
1,test,314,0.0,0.0,0.07392618060112
1,test,315,0.0,0.0,0.028013478964567184
1,test,316,0.0,0.0,4.284884653316112e-06
1,test,317,0.0,0.0,0.00013266784662846476
1,test,318,0.0,0.0,7.509480201406404e-05
1,test,319,0.0,0.0,0.00021986426145303994
1,test,320,0.0,0.0,0.00021264856331981719
1,test,321,0.0,0.0,0.00019820632587652653
1,test,322,0.0,0.0,4.206671292195097e-06
1,test,323,0.0,0.0,8.527254976797849e-06
1,test,324,0.0,0.0,7.568792352685705e-05
1,test,325,0.0,0.0,0.00022417708532884717
1,test,326,0.0,0.0,9.713181498227641e-06
1,test,327,0.0,0.0,0.0031192596070468426
1,test,328,0.0,0.0,0.0058933645486831665
1,test,329,0.0,0.0,0.00028306906460784376
1,test,330,0.0,0.0,5.362555748433806e-05
1,test,331,0.0,0.0,0.011852383613586426
1,test,332,0.0,0.0,4.060455921717221e-06
1,test,333,0.0,0.0,1.7717638911562972e-05
1,test,334,0.0,0.0,0.00018068421923089772
1,test,335,0.0,0.0,0.00010493450099602342
1,test,336,0.0,0.0,6.009319258737378e-05
1,test,337,0.0,0.0,1.176642945210915e-05
1,test,338,0.0,0.0,1.794945819710847e-05
1,test,339,0.0,0.0,3.899029616150074e-05
1,test,340,0.0,0.0,5.526563199964585e-06
1,test,341,0.0,0.0,0.000361415819497779
1,test,342,0.0,0.0,2.4107393983285874e-05
1,test,343,0.0,0.0,7.896021998021752e-05
1,test,344,0.0,0.0,0.00010879707406274974
1,test,345,0.0,0.0,0.002933913841843605
1,test,346,0.0,0.0,3.2078671210911125e-05
1,test,347,0.0,0.0,1.1086336598964408e-05
1,test,348,0.0,0.0,0.1205967515707016
1,test,349,0.0,0.0,0.30467119812965393
1,test,350,0.0,0.0,0.00018083454051520675
1,test,351,0.0,0.0,0.00862086471170187
1,test,352,0.0,0.0,3.262688551330939e-05
1,test,353,0.0,0.0,0.00012152578710811213
1,test,354,0.0,0.0,0.0012178662000223994
1,test,355,0.0,0.0,9.721463720779866e-05
1,test,356,0.0,0.0,6.621087959501892e-05
1,test,357,0.0,0.0,2.2421343601308763e-05
1,test,358,0.0,0.0,0.00029838545015081763
1,test,359,0.0,0.0,4.6359896259673405e-06
1,test,360,0.0,0.0,0.0006999465986154974
1,test,361,0.0,0.0,8.023546251934022e-05
1,test,362,0.0,0.0,0.041970063000917435
1,test,363,0.0,0.0,0.0012035771505907178
1,test,364,0.0,0.0,2.823103750415612e-05
1,test,365,0.0,0.0,9.78646130533889e-05
1,test,366,0.0,0.0,2.4753551770118065e-05
1,test,367,0.0,0.0,0.06955195963382721
1,test,368,0.0,1.0,0.7937045693397522
1,test,369,0.0,0.0,0.00010822877811733633
1,test,370,0.0,0.0,3.3626160984567832e-06
1,test,371,0.0,1.0,0.7877620458602905
1,test,372,0.0,0.0,2.529040830268059e-05
1,test,373,0.0,0.0,0.00014197870041243732
1,test,374,0.0,1.0,0.7907673716545105
1,test,375,0.0,0.0,4.1375980799784884e-05
1,test,376,0.0,0.0,0.0002202845789724961
1,test,377,0.0,0.0,0.00040072016417980194
1,test,378,0.0,0.0,4.023861492896685e-06
1,test,379,0.0,0.0,2.435901296848897e-05
1,test,380,0.0,0.0,0.0006942151812836528
1,test,381,0.0,0.0,4.925482062390074e-05
1,test,382,0.0,0.0,0.0014755002921447158
1,test,383,0.0,0.0,0.0001298160059377551
1,test,384,0.0,0.0,5.571841757046059e-05
1,test,385,0.0,0.0,6.164558271848364e-06
1,test,386,0.0,0.0,0.39991089701652527
1,test,387,0.0,0.0,3.294052294222638e-05
1,test,388,0.0,0.0,0.00011668512888718396
1,test,389,0.0,0.0,0.09815406799316406
1,test,390,0.0,0.0,0.0026578218676149845
1,test,391,0.0,0.0,2.3050297386362217e-05
1,test,392,0.0,0.0,0.0006458840798586607
1,test,393,0.0,0.0,0.0010648921597748995
1,test,394,0.0,0.0,0.007366132456809282
1,test,395,0.0,0.0,0.0004543674585875124
1,test,396,0.0,1.0,0.9845970273017883
1,test,397,0.0,0.0,0.1156502440571785
1,test,398,0.0,0.0,0.41089537739753723
1,test,399,0.0,0.0,1.5400860320369247e-06
1,test,400,0.0,0.0,4.7406170779140666e-05
1,test,401,0.0,0.0,0.0004709642380475998
1,test,402,0.0,0.0,0.00010930839198408648
1,test,403,0.0,0.0,0.02231447398662567
1,test,404,0.0,0.0,2.018076520471368e-05
1,test,405,0.0,0.0,1.0822110198205337e-05
1,test,406,0.0,0.0,4.0478920709574595e-05
1,test,407,0.0,0.0,0.008156592026352882
1,test,408,0.0,0.0,0.00010448298417031765
1,test,409,0.0,0.0,0.03431855887174606
1,test,410,0.0,0.0,1.1356881259416696e-05
1,test,411,0.0,0.0,0.004419020377099514
1,test,412,0.0,0.0,0.10793955624103546
1,test,413,0.0,0.0,0.00020754880097229034
1,test,414,0.0,0.0,0.00736504141241312
1,test,415,0.0,0.0,0.011152755469083786
1,test,416,0.0,0.0,0.0004633540811482817
1,test,417,0.0,0.0,8.123121006065048e-06
1,test,418,0.0,0.0,0.00012881707516498864
1,test,419,0.0,0.0,0.00016021565534174442
1,test,420,0.0,0.0,5.535104719456285e-05
1,test,421,0.0,0.0,6.397978722816333e-05
1,test,422,0.0,0.0,9.496126040176023e-06
1,test,423,0.0,0.0,1.5937426724121906e-05
1,test,424,0.0,0.0,3.470295632723719e-05
1,test,425,0.0,1.0,0.7035333514213562
1,test,426,0.0,0.0,3.792478673858568e-05
1,test,427,0.0,0.0,9.95993923424976e-06
1,test,428,0.0,0.0,2.528035474824719e-05
1,test,429,0.0,0.0,9.035221592057496e-05
1,test,430,0.0,0.0,0.0007663008873350918
1,test,431,0.0,0.0,5.615687314275419e-06
1,test,432,0.0,0.0,2.937214776466135e-05
1,test,433,0.0,0.0,0.00047965056728571653
1,test,434,0.0,0.0,0.00010363894398324192
1,test,435,0.0,0.0,0.0013561072992160916
1,test,436,0.0,0.0,5.0655438826652244e-05
1,test,437,0.0,0.0,2.341390609217342e-05
1,test,438,0.0,0.0,7.271546564879827e-06
1,test,439,0.0,0.0,1.1202872883586679e-05
1,test,440,0.0,0.0,0.00021416670642793179
1,test,441,0.0,1.0,0.5420342087745667
1,test,442,0.0,0.0,0.002742118900641799
1,test,443,0.0,0.0,0.0006420215941034257
1,test,444,0.0,0.0,3.065974306082353e-05
1,test,445,0.0,0.0,0.005419885739684105
1,test,446,0.0,0.0,0.00011796789476647973
1,test,447,0.0,0.0,0.007062139920890331
1,test,448,0.0,0.0,3.691967867780477e-05
1,test,449,0.0,0.0,0.0002609147923067212
1,test,450,0.0,0.0,2.467629201419186e-05
1,test,451,0.0,0.0,0.31887754797935486
1,test,452,0.0,0.0,0.001845065038651228
1,test,453,0.0,0.0,2.2665348296868615e-05
1,test,454,0.0,1.0,0.9870238304138184
1,test,455,0.0,0.0,0.00011388019629521295
1,test,456,0.0,0.0,4.2168212530668825e-06
1,test,457,0.0,0.0,0.27692481875419617
1,test,458,0.0,0.0,5.764605157310143e-05
1,test,459,0.0,0.0,8.574549428885803e-05
1,test,460,0.0,0.0,0.041756220161914825
1,test,461,0.0,0.0,0.00020166896865703166
1,test,462,0.0,0.0,0.00020188117923680693
1,test,463,0.0,0.0,7.88350916991476e-06
1,test,464,0.0,0.0,8.470709872199222e-05
1,test,465,0.0,0.0,4.413991700857878e-05
1,test,466,0.0,0.0,0.005570112727582455
1,test,467,0.0,0.0,0.0012269977014511824
1,test,468,0.0,0.0,2.519827648939099e-05
1,test,469,0.0,0.0,0.00042832235340029
1,test,470,0.0,0.0,0.01346405129879713
1,test,471,0.0,0.0,0.003174644196406007
1,test,472,0.0,0.0,0.00011503250425448641
1,test,473,0.0,0.0,0.001058668363839388
1,test,474,0.0,0.0,0.00333384913392365
1,test,475,0.0,0.0,0.0008047002484090626
1,test,476,0.0,0.0,5.2931227401131764e-05
1,test,477,0.0,0.0,0.00019592265016399324
1,test,478,0.0,0.0,0.0022808306384831667
1,test,479,0.0,0.0,0.0003098471206612885
1,test,480,0.0,0.0,5.906408205191838e-06
1,test,481,0.0,0.0,0.0031092390418052673
1,test,482,0.0,0.0,3.5691085940925404e-05
1,test,483,0.0,0.0,0.11775292456150055
1,test,484,0.0,0.0,8.387253910768777e-05
1,test,485,0.0,0.0,7.814457603672054e-06
1,test,486,0.0,0.0,0.00231408909894526
1,test,487,0.0,0.0,0.0011216647690162063
1,test,488,0.0,0.0,0.0011459309607744217
1,test,489,0.0,0.0,0.00010481848585186526
1,test,490,0.0,0.0,0.0001474382443120703
1,test,491,0.0,0.0,5.660486749547999e-06
1,test,492,0.0,0.0,2.863344661818701e-06
1,test,493,0.0,0.0,1.2934444384882227e-05
1,test,494,0.0,0.0,3.7992878787918016e-05
1,test,495,0.0,0.0,0.000344287691405043
1,test,496,0.0,0.0,0.00016936310566961765
1,test,497,0.0,0.0,4.979683126293821e-06
1,test,498,0.0,0.0,0.005341429263353348
1,test,499,0.0,0.0,0.0004312219098210335
1,test,500,0.0,0.0,9.127070370595902e-06
1,test,501,0.0,0.0,0.001906445948407054
1,test,502,0.0,0.0,0.0010592484613880515
1,test,503,0.0,0.0,6.586810923181474e-05
1,test,504,0.0,0.0,6.419215787900612e-05
1,test,505,0.0,0.0,0.0012926881900057197
1,test,506,0.0,0.0,3.6011315387440845e-06
1,test,507,0.0,0.0,0.11575654149055481
1,test,508,0.0,0.0,3.703075344674289e-05
1,test,509,0.0,0.0,0.00014775758609175682
1,test,510,0.0,0.0,4.478529081097804e-05
1,test,511,0.0,0.0,4.848928438150324e-05
1,test,512,0.0,0.0,1.6427982700406574e-05
1,test,513,0.0,0.0,3.7654037441825494e-05
1,test,514,0.0,0.0,4.499414899328258e-06
1,test,515,0.0,0.0,7.992784958332777e-06
1,test,516,0.0,0.0,0.0010282403090968728
1,test,517,0.0,0.0,3.080458191107027e-05
1,test,518,0.0,0.0,0.0003635497414506972
1,test,519,0.0,1.0,0.8176904916763306
1,test,520,0.0,0.0,0.0007591538596898317
1,test,521,0.0,0.0,0.00011756890307879075
1,test,522,0.0,0.0,0.00025553288287483156
1,test,523,0.0,0.0,2.4635769477754366e-06
1,test,524,0.0,0.0,0.2525789141654968
1,test,525,0.0,0.0,0.00046922938781790435
1,test,526,0.0,0.0,0.012775596231222153
1,test,527,0.0,0.0,6.117921293480322e-05
1,test,528,0.0,0.0,0.0016938417684286833
1,test,529,0.0,0.0,2.05952201213222e-05
1,test,530,0.0,0.0,0.000630070164334029
1,test,531,0.0,0.0,5.0628153985599056e-05
1,test,532,0.0,0.0,0.0023831326980143785
1,test,533,0.0,0.0,3.725368878804147e-05
1,test,534,0.0,0.0,0.0005257802549749613
1,test,535,0.0,0.0,0.0014482360566034913
1,test,536,0.0,0.0,0.00018758303485810757
1,test,537,0.0,0.0,0.0006838124827481806
1,test,538,0.0,0.0,0.00021782360272482038
1,test,539,0.0,0.0,0.0005657880683429539
1,test,540,0.0,0.0,0.0086069256067276
1,test,541,0.0,0.0,1.3994004802952986e-05
1,test,542,0.0,0.0,0.00020869955187663436
1,test,543,0.0,0.0,0.0001412489655194804
1,test,544,0.0,0.0,0.0002962188154924661
1,test,545,0.0,0.0,0.004915096331387758
1,test,546,0.0,0.0,0.034272920340299606
1,test,547,0.0,1.0,0.8644425868988037
1,test,548,0.0,0.0,2.087872417178005e-05
1,test,549,0.0,0.0,0.027529263868927956
1,test,550,0.0,0.0,0.000308004004182294
1,test,551,0.0,0.0,1.4531929991790093e-05
1,test,552,0.0,0.0,1.1745015399355907e-05
1,test,553,0.0,0.0,0.0010576547356322408
1,test,554,0.0,0.0,0.00015953241381794214
1,test,555,0.0,0.0,0.00013471502461470664
1,test,556,0.0,0.0,6.397521065082401e-05
1,test,557,0.0,0.0,5.419288299890468e-06
1,test,558,0.0,0.0,0.025224000215530396
1,test,559,0.0,0.0,7.946389814605936e-05
1,test,560,0.0,0.0,5.593578680418432e-05
1,test,561,0.0,0.0,0.00015117724251467735
1,test,562,0.0,0.0,0.00011395448382245377
1,test,563,0.0,0.0,0.04925379157066345
1,test,564,0.0,0.0,9.066015991265886e-06
1,test,565,0.0,0.0,8.0305733717978e-05
1,test,566,0.0,0.0,0.004898588173091412
1,test,567,0.0,0.0,0.000531115394551307
1,test,568,0.0,0.0,0.0001585940335644409
1,test,569,0.0,0.0,1.837956006056629e-05
1,test,570,0.0,0.0,0.03797585517168045
1,test,571,0.0,0.0,0.4980374276638031
1,test,572,0.0,0.0,6.478053546743467e-05
